date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:33	1422/1422	---M--	200	added ('OK')	image/png	etag:%223662148-58e-518d9df6d37c0%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/java-tech-logo.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/java-tech-logo.png	(from http://www.softwebsolutions.com/application-development.html)
21:57:33	2003/2003	---M--	200	added ('OK')	image/png	etag:%223662914-7d3-518d9dcdd1700%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/php-tech-logo.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/php-tech-logo.png	(from http://www.softwebsolutions.com/application-development.html)
21:57:35	40285/40285	---M--	200	added ('OK')	image/png	etag:%2236621e6-9d5d-518d9e258e600%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/fujifilm1.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/fujifilm1.png	(from http://www.softwebsolutions.com/application-development.html)
21:57:35	46855/46855	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:30%20GMT	http://www.softwebsolutions.com/php-application-development.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/php-application-development.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:36	859/859	---MC-	200	added ('OK')	text/xml	etag:%22e88b827b019cabe14e85439946121de4%22	http://www.softwebsolutions.com/application-development.html/feed/	/tmp/www.softwaregurus.com/www.softwebsolutions.com/application-development.html/feed/index.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:36	394/394	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:33%20GMT	http://www.softwebsolutions.com/portfolio-mobile-crm-app.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/portfolio-mobile-crm-app.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:33%20GMT	http://www.softwebsolutions.com/?p=3195	/tmp/www.softwaregurus.com/www.softwebsolutions.com/index419a.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:37	394/394	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:33%20GMT	http://www.softwebsolutions.com/portfolio-ipad-app-for-enterprise-product-catalog.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/portfolio-ipad-app-for-enterprise-product-catalog.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:37	394/394	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:34%20GMT	http://www.softwebsolutions.com/portfolio-automate-work-process.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/portfolio-automate-work-process.html	(from http://www.softwebsolutions.com/application-development.html)
21:57:37	0/-1	---M--	301	error ('')			http://www.softwebsolutions.com/resources/iot-impact-on-manufacturing.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/iot-impact-on-manufacturing.2cb.delayed	(from http://www.softwebsolutions.com/application-development.html)
21:57:37	0/-1	---M--	301	error ('')			http://www.softwebsolutions.com/resources/iot-impact-on-manufacturing.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/iot-impact-on-manufacturing.2cc.delayed	(from http://www.softwebsolutions.com/application-development.html)
21:57:38	333011/333011	---M--	200	added ('OK')	image/jpeg	etag:%223680468-514d3-53e82099518a2%22	http://www.softwebsolutions.com/wp-content/uploads/2016/10/Hololens-for-Healthcare.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/10/Hololens-for-Healthcare.jpg	(from http://www.softwebsolutions.com/custom-net-development-services.html)
21:57:39	8448/8448	---M--	200	added ('OK')	image/png	etag:%22366063e-2100-52c1b551916c0%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/nodejs.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/nodejs.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:40	11882/11882	---M--	200	added ('OK')	image/png	etag:%22366066d-2e6a-52c1b5509d480%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/angular.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/angular.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:41	12556/12556	---M--	200	added ('OK')	image/png	etag:%22366268b-310c-518d9dccdd4c0%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/php-technology-logo9.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/php-technology-logo9.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:42	5959/5959	---M--	200	added ('OK')	image/png	etag:%223660662-1747-52c1b54fa9240%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/symfony.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/symfony.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:42	15534/15534	---M--	200	added ('OK')	image/png	etag:%22366064a-3cae-52c1b5509d480%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/spring.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/spring.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:44	9472/9472	---M--	200	added ('OK')	image/png	etag:%223660686-2500-52c1b54eb5000%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/zendcart.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/zendcart.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:44	11544/11544	---M--	200	added ('OK')	image/png	etag:%223660672-2d18-52c1b54fa9240%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/struts.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/struts.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:45	56666/56666	---M--	200	added ('OK')	image/png	etag:%22366063d-dd5a-52c1bba6d07c0%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/web-framework-graphic.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/web-framework-graphic.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:46	5760/5760	---M--	200	added ('OK')	image/png	etag:%223660669-1680-52c1b54dc0dc0%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/vaddin.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/vaddin.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:46	12831/12831	---M--	200	added ('OK')	image/png	etag:%2236625d3-321f-518d9dcdd1700%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/php-technology-logo2.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/php-technology-logo2.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:46	4105/4105	---M--	200	added ('OK')	image/svg+xml	etag:%223660649-1009-52c1927421500%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/well_trained_angularjs_team_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/well_trained_angularjs_team_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:47	4755/4755	---M--	200	added ('OK')	image/svg+xml	etag:%223660687-1293-52c1927609980%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/long_term_software_development_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/long_term_software_development_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:47	1065/1065	---M--	200	added ('OK')	image/svg+xml	etag:%223660656-429-52c19278e6040%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/vast_expertise_in_angularjs_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/vast_expertise_in_angularjs_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:47	1966/1966	---M--	200	added ('OK')	image/svg+xml	etag:%223660666-7ae-52c1927609980%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/quick_turnaround_time_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/quick_turnaround_time_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:47	2362/2362	---M--	200	added ('OK')	image/svg+xml	etag:%22366064e-93a-52c19277f1e00%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/transparent_workflow_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/transparent_workflow_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:48	2037/2037	---M--	200	added ('OK')	image/svg+xml	etag:%22366068f-7f5-52c1927515740%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/active_support_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/active_support_icon.svg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:48	26263/26263	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:48%20GMT	http://go.softwebsolutions.com/nodejs-development-company-chicago.html	/tmp/www.softwaregurus.com/go.softwebsolutions.com/nodejs-development-company-chicago.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:50	46364/46364	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:45%20GMT	http://www.softwebsolutions.com/angularjs.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/angularjs.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:51	452/452	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:47%20GMT	http://www.softwebsolutions.com/resources/case-study-php-website-development-mclean-community-center.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/case-study-php-website-development-mclean-community-center.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:51	12283/12283	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:51%20GMT	http://go.softwebsolutions.com/resources/case-study-php-website-development-mclean-community-center.html	/tmp/www.softwaregurus.com/go.softwebsolutions.com/resources/case-study-php-website-development-mclean-community-center.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:53	439462/439462	---M--	200	added ('OK')	image/jpeg	etag:%22368046d-6b4a6-53e8458dd0be7%22	http://www.softwebsolutions.com/wp-content/uploads/2016/10/Bot-Development.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/10/Bot-Development.jpg	(from http://www.softwebsolutions.com/custom-net-development-services.html)
21:57:53	12047/12047	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:53%20GMT	http://go.softwebsolutions.com/resources/why-enterprises-are-switching-to-nodejs.html	/tmp/www.softwaregurus.com/go.softwebsolutions.com/resources/why-enterprises-are-switching-to-nodejs.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:56	53751/53751	---M--	200	added ('OK')	image/jpeg	etag:%223660681-d1f7-52c199cfa30c0%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/web-framework-cs.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/web-framework-cs.jpg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:57	59874/59874	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:53%20GMT	http://www.softwebsolutions.com/resources/node-js-the-future-of-enterprise-software-development.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/node-js-the-future-of-enterprise-software-development.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:58	23059/23059	---M--	200	added ('OK')	image/jpeg	etag:%223660611-5a13-52d1e889fdc00%22	http://www.softwebsolutions.com/wp-content/uploads/2016/01/Node.js-development-services.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/01/Node.js-development-services.jpg	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:59	60401/60401	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202016%2002:57:55%20GMT	http://www.softwebsolutions.com/resources/why-angularjs-is-popular-among-enterprises.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/why-angularjs-is-popular-among-enterprises.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:57:59	0/-1	---M--	301	error ('')			http://www.softwebsolutions.com/resources/iot-impact-on-manufacturing.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/iot-impact-on-manufacturing.2e9.delayed	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:00	78169/78169	---M--	200	added ('OK')	image/png	etag:%223662161-13159-52fc9bd468280%22	http://www.softwebsolutions.com/wp-content/uploads/2015/02/process-graph.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/process-graph.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:00	0/-1	---M--	301	error ('')			http://www.softwebsolutions.com/resources/iot-impact-on-manufacturing.html	/tmp/www.softwaregurus.com/www.softwebsolutions.com/resources/iot-impact-on-manufacturing.2ea.delayed	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:00	850/850	---MC-	200	added ('OK')	text/xml	etag:%22e88b827b019cabe14e85439946121de4%22	http://www.softwebsolutions.com/web-frameworks.html/feed/	/tmp/www.softwaregurus.com/www.softwebsolutions.com/web-frameworks.html/feed/index.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202016%2002:57:57%20GMT	http://www.softwebsolutions.com/?p=13531	/tmp/www.softwaregurus.com/www.softwebsolutions.com/indexe1d1.html	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:01	1080/1080	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1e96-438-532b5fc2f9740%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/eCommerce.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/eCommerce.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:01	2906/2906	---M--	200	added ('OK')	image/svg+xml	etag:%223660645-b5a-52c1bf386f340%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/banking_and_finance_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/banking_and_finance_icon.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:01	2411/2411	---M--	200	added ('OK')	image/svg+xml	etag:%223660635-96b-52c1bf377b100%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/telecommunication_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/telecommunication_icon.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:01	2354/2354	---M--	200	added ('OK')	image/svg+xml	etag:%22366068d-932-52c1bf377b100%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/manufacturing_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/manufacturing_icon.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:02	1327/1327	---M--	200	added ('OK')	image/svg+xml	etag:%22366065f-52f-52c1bf386f340%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/healthcare_icon.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/healthcare_icon.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:02	1964/1964	---M--	200	added ('OK')	image/svg+xml	etag:%2235a1e97-7ac-532b51f1cbe00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/newspaper.svg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/newspaper.svg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:02	36389/36389	---M--	200	added ('OK')	image/png	etag:%22366068c-8e25-52d1e8e867ac0%22	http://www.softwebsolutions.com/wp-content/uploads/2016/02/AngularJS-development.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2016/02/AngularJS-development.png	(from http://www.softwebsolutions.com/web-frameworks.html)
21:58:03	5719/5719	---M--	200	added ('OK')	image/jpeg	etag:%2235a147d-1657-51c90c6a31c40%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_cms/icon-1.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_cms/icon-1.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:03	4540/4540	---M--	200	added ('OK')	image/jpeg	etag:%2235a147c-11bc-51c90c9333d00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_cms/icon-2.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_cms/icon-2.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:04	7482/7482	---M--	200	added ('OK')	image/png	etag:%2235a133c-1d3a-52ca63b802380%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-1.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-1.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:04	4195/4195	---M--	200	added ('OK')	image/jpeg	etag:%2235a140d-1063-51c90a4d76080%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-2.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-2.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:04	5277/5277	---M--	200	added ('OK')	image/jpeg	etag:%2235a140e-149d-51c90a1cd2dc0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-1.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-1.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:04	4217/4217	---M--	200	added ('OK')	image/jpeg	etag:%2235a13de-1079-51c907b5b4280%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-1.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-1.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:05	3790/3790	---M--	200	added ('OK')	image/jpeg	etag:%2235a13dd-ece-51c907799f4c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-2.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-2.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:05	4045/4045	---M--	200	added ('OK')	image/jpeg	etag:%2235a13e0-fcd-51c907f599940%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-3.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-3.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:05	2407/2407	---M--	200	added ('OK')	image/jpeg	etag:%2235a140f-967-51c90aa34ab00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-3.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-3.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:06	8695/8695	---M--	200	added ('OK')	image/png	etag:%2235a133b-21f7-52ca63b70e140%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-2.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-2.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:06	5518/5518	---M--	200	added ('OK')	image/jpeg	etag:%2235a13dc-158e-51c90832a2940%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-4.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-4.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:06	4720/4720	---M--	200	added ('OK')	image/jpeg	etag:%2235a13e1-1270-51c908521b380%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-5.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_frameworks/icon-5.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:07	7824/7824	---M--	200	added ('OK')	image/png	etag:%2235a1337-1e90-52ca661b505c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-3.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-3.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:07	34255/34255	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Dec%202016%2002:58:03%20GMT	http://www.softwebsolutions.com/wp-content/uploads/2015/02/apache-usergrid.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/uploads/2015/02/apache-usergrid.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:08	5879/5879	---M--	200	added ('OK')	image/png	etag:%2235a1340-16f7-52ca661968140%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-5.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-5.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:09	6663/6663	---M--	200	added ('OK')	image/jpeg	etag:%2235a13d4-1a07-51c90910d7580%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-3.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-3.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:09	5013/5013	---M--	200	added ('OK')	image/jpeg	etag:%2235a13cf-1395-51c9093bc1ac0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-4.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-4.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:09	5785/5785	---M--	200	added ('OK')	image/jpeg	etag:%2235a13d5-1699-51c9096f41440%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-5.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_database/icon-5.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:10	5703/5703	---M--	200	added ('OK')	image/jpeg	etag:%2235a140c-1647-51c90ac3b7780%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-4.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_technologies/icon-4.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:10	9962/9962	---M--	200	added ('OK')	image/png	etag:%2235a1338-26ea-52ca6a28e95c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-7.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-7.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:11	8225/8225	---M--	200	added ('OK')	image/png	etag:%2235a133a-2021-52ca6b128fd00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-8.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-8.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:11	5123/5123	---M--	200	added ('OK')	image/png	etag:%2235a133d-1403-52ca6b128fd00%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-9.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-9.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:11	5910/5910	---M--	200	added ('OK')	image/png	etag:%2235a1339-1716-52ca6b1383f40%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-10.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-10.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:12	5591/5591	---M--	200	added ('OK')	image/jpeg	etag:%2235a148d-15d7-51c90bb12e7c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-4.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-4.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:12	3659/3659	---M--	200	added ('OK')	image/jpeg	etag:%2235a148e-e4b-51c90b6d78800%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-2.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-2.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:12	11672/11672	---M--	200	added ('OK')	image/png	etag:%2235a133f-2d98-52ca6b1478180%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-11.png	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/tech_logo/tech-logo-11.png	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:13	4417/4417	---M--	200	added ('OK')	image/jpeg	etag:%2235a1490-1141-51c90b8ed96c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-3.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-3.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:13	4652/4652	---M--	200	added ('OK')	image/jpeg	etag:%2235a148f-122c-51c90b05852c0%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-1.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_platforms/icon-1.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
21:58:13	4963/4963	---M--	200	added ('OK')	image/jpeg	etag:%2235a1365-1363-51c90bf7c0e40%22	http://www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_languages/icon-1.jpg	/tmp/www.softwaregurus.com/www.softwebsolutions.com/wp-content/themes/softwebsolutions/images/java_languages/icon-1.jpg	(from http://www.softwebsolutions.com/java-J2EE.html)
